benchmark, unique_loop_id, loop_nest_level, dynOp_count, floatOp_count, branchOp_count, memOp_count, operands_count, implicit_instr_count, unique_pred_count, trip_count, loop_calls, reuse_count, use_count, def_count, store_count, load_count
462.libquantum,462.libquantum_88,1,109,0.146789,0.0733945,0.59633,1.81651,0.0825688,0.00917431,1,20,0,1.16514,0, 0.0917431, 0.275229
462.libquantum,462.libquantum_89,1,54,0.0185185,0.111111,0.62963,1.81481,0.0925926,0.0185185,1,20,0,1.09259,0, 0.0740741, 0.314815
462.libquantum,462.libquantum_90,1,67,0.119403,0.0447761,0.716418,1.8806,0.0746269,0.0149254,1,0,0,1.23881,0, 0.0895522, 0.313433
462.libquantum,462.libquantum_91,1,12,0,0.0833333,0.75,1.66667,0.0833333,0,1,0,0,1.16667,0, 0, 0.5
462.libquantum,462.libquantum_92,1,8,0,0.125,0.75,1.5,0.125,0,1,0,0,1,0, 0.125, 0.375
462.libquantum,462.libquantum_93,1,12,0,0.166667,0.583333,1.75,0.0833333,0.0833333,1,0,0,1.08333,0, 0.166667, 0.333333
462.libquantum,462.libquantum_94,1,27,0,0.111111,0.62963,1.77778,0.111111,0.037037,1,0,0,1.03704,0, 0.0740741, 0.333333
462.libquantum,462.libquantum_95,1,19,0,0.0526316,0.473684,1.78947,0,0,1,1,0,1.42105,0, 0, 0.473684
462.libquantum,462.libquantum_96,1,2,0,0.5,0,2,0,0,1,1,0,0.5,0, 0, 0
462.libquantum,462.libquantum_97,1,3,0,0.333333,0.333333,1.66667,0,0,1,1,0,1,0, 0, 0.333333
462.libquantum,462.libquantum_98,1,5,0,0.4,0.2,1.8,0,0.2,1,1,0,0.8,0, 0, 0.2
