benchmark, unique_loop_id, loop_nest_level, dynOp_count, floatOp_count, branchOp_count, memOp_count, operands_count, implicit_instr_count, unique_pred_count, trip_count, loop_calls, reuse_count, use_count, def_count, store_count, load_count
400.perlbench,400.perlbench_1047,1,14,0,0.285714,0.285714,1.57143,0.142857,0.142857,1,16002,0,0.857143,0, 0, 0.285714
400.perlbench,400.perlbench_1048,1,13,0,0.230769,0.384615,1.92308,0,0.153846,1,0,0,1.07692,0, 0, 0.384615
400.perlbench,400.perlbench_1049,1,15,0,0.266667,0.266667,1.6,0.133333,0.133333,1,0,0,0.866667,0, 0, 0.266667
400.perlbench,400.perlbench_1050,1,5,0,0.4,0.2,1.6,0,0.2,1,404,0,0.4,0, 0, 0.2
400.perlbench,400.perlbench_1051,1,1627,0,0.0835894,0.608482,1.62262,0.167179,0.00245851,1,245117224,0,0.963122,0, 0.13153, 0.341733
400.perlbench,400.perlbench_1052,1,27,0,0.111111,0.62963,1.62963,0.0740741,0.037037,1,24112871,0,0.962963,0, 0.148148, 0.37037
400.perlbench,400.perlbench_1053,1,49,0,0.0612245,0.571429,1.46939,0.204082,0.0204082,1,0,0,0.959184,0, 0.142857, 0.326531
400.perlbench,400.perlbench_1054,1,0,0,0,0,0,0,0,1,225602962,0,0,0, 0, 0
400.perlbench,400.perlbench_1055,1,0,0,0,0,0,0,0,1,995,0,0,0, 0, 0
400.perlbench,400.perlbench_1056,2,27,0,0.185185,0.555556,1.74074,0,0.0740741,1,1990,0,1.07407,0, 0.037037, 0.407407
400.perlbench,400.perlbench_1057,1,12,0,0.166667,0.75,1.5,0.0833333,0,1,2,0,1.08333,0, 0.166667, 0.333333
400.perlbench,400.perlbench_1058,1,9,0,0.111111,0.555556,1.44444,0.222222,0,1,0,0,1,0, 0.111111, 0.333333
400.perlbench,400.perlbench_1059,1,9,0,0.111111,0.555556,1.44444,0.222222,0,1,0,0,1,0, 0.111111, 0.333333
400.perlbench,400.perlbench_1060,1,9,0,0.111111,0.555556,1.44444,0.222222,0,1,0,0,1,0, 0.111111, 0.333333
400.perlbench,400.perlbench_1061,1,9,0,0.111111,0.555556,1.44444,0.222222,0,1,0,0,1,0, 0.111111, 0.333333
400.perlbench,400.perlbench_1062,1,9,0,0.111111,0.555556,1.44444,0.222222,0,1,0,0,1,0, 0.111111, 0.333333
400.perlbench,400.perlbench_1063,1,9,0,0.111111,0.555556,1.44444,0.222222,0,1,0,0,1,0, 0.111111, 0.333333
400.perlbench,400.perlbench_1064,1,9,0,0.111111,0.555556,1.44444,0.222222,0,1,0,0,1,0, 0.111111, 0.333333
400.perlbench,400.perlbench_1065,1,9,0,0.111111,0.555556,1.44444,0.222222,0,1,0,0,1,0, 0.111111, 0.333333
400.perlbench,400.perlbench_1066,1,9,0,0.111111,0.555556,1.44444,0.222222,0,1,0,0,1,0, 0.111111, 0.333333
400.perlbench,400.perlbench_1067,1,9,0,0.111111,0.555556,1.44444,0.222222,0,1,0,0,1,0, 0.111111, 0.333333
400.perlbench,400.perlbench_1068,1,9,0,0.111111,0.555556,1.44444,0.222222,0,1,0,0,1,0, 0.111111, 0.333333
400.perlbench,400.perlbench_1069,1,9,0,0.111111,0.555556,1.44444,0.222222,0,1,0,0,1,0, 0.111111, 0.333333
400.perlbench,400.perlbench_1070,1,9,0,0.111111,0.555556,1.44444,0.222222,0,1,0,0,1,0, 0.111111, 0.333333
400.perlbench,400.perlbench_1071,2,8,0,0.25,0.375,1.875,0,0.125,1,0,0,0.875,0, 0, 0.25
400.perlbench,400.perlbench_1072,1,17,0,0.235294,0.470588,1.58824,0.117647,0.0588235,1,0,0,0.882353,0, 0.0588235, 0.294118
400.perlbench,400.perlbench_1073,1,13,0,0.153846,0.538462,1.69231,0.153846,0.0769231,1,0,0,1.15385,0, 0.153846, 0.307692
