benchmark, unique_loop_id, loop_nest_level, dynOp_count, floatOp_count, branchOp_count, memOp_count, operands_count, implicit_instr_count, unique_pred_count, trip_count, loop_calls, reuse_count, use_count, def_count, store_count, load_count
447.dealII,447.dealII_5183,2,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
447.dealII,447.dealII_5184,1,24,0.0416667,0.0833333,0.708333,1.66667,0.0833333,0,1,0,0,1.16667,0, 0.166667, 0.291667
447.dealII,447.dealII_5185,2,26,0.0769231,0.0384615,0.692308,1.65385,0.0769231,0,1,0,0,1.26923,0, 0.0769231, 0.423077
447.dealII,447.dealII_5186,1,11,0,0.181818,0.636364,1.63636,0.0909091,0,1,0,0,1,0, 0.0909091, 0.272727
447.dealII,447.dealII_5187,2,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
447.dealII,447.dealII_5188,1,21,0,0.0952381,0.619048,1.80952,0.0952381,0,1,0,0,1.14286,0, 0.142857, 0.238095
447.dealII,447.dealII_5189,2,26,0.0769231,0.0384615,0.692308,1.65385,0.0769231,0,1,0,0,1.26923,0, 0.0769231, 0.423077
447.dealII,447.dealII_5190,1,11,0,0.181818,0.636364,1.63636,0.0909091,0,1,0,0,1,0, 0.0909091, 0.272727
447.dealII,447.dealII_5191,2,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
447.dealII,447.dealII_5192,1,23,0.0434783,0.0869565,0.608696,1.78261,0.0869565,0,1,0,0,1.17391,0, 0.130435, 0.26087
447.dealII,447.dealII_5193,2,26,0.0769231,0.0384615,0.692308,1.65385,0.0769231,0,1,0,0,1.26923,0, 0.0769231, 0.423077
447.dealII,447.dealII_5194,1,11,0,0.181818,0.636364,1.63636,0.0909091,0,1,0,0,1,0, 0.0909091, 0.272727
447.dealII,447.dealII_5195,2,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
447.dealII,447.dealII_5196,1,25,0.08,0.08,0.64,1.68,0.08,0,1,0,0,1.2,0, 0.12, 0.32
447.dealII,447.dealII_5197,2,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
447.dealII,447.dealII_5198,1,25,0.08,0.08,0.64,1.68,0.08,0,1,0,0,1.2,0, 0.12, 0.32
447.dealII,447.dealII_5199,2,23,0.0869565,0.0434783,0.695652,1.65217,0.0869565,0,1,0,0,1.26087,0, 0.0869565, 0.391304
447.dealII,447.dealII_5200,1,32,0.0625,0.0625,0.6875,1.625,0.03125,0,1,0,0,1.28125,0, 0.125, 0.46875
447.dealII,447.dealII_5201,2,37,0.0810811,0.0810811,0.648649,1.64865,0.0810811,0.027027,1,0,0,1.18919,0, 0.027027, 0.405405
447.dealII,447.dealII_5202,1,47,0.0212766,0.0425532,0.659574,1.70213,0.12766,0,1,0,0,1.19149,0, 0.0851064, 0.319149
447.dealII,447.dealII_5203,1,15,0.2,0.0666667,0.666667,1.46667,0.0666667,0,1,0,0,1.2,0, 0.0666667, 0.466667
447.dealII,447.dealII_5204,2,25,0.12,0.04,0.68,1.6,0.08,0,1,0,0,1.24,0, 0.04, 0.44
447.dealII,447.dealII_5205,1,52,0.0192308,0.0384615,0.653846,1.69231,0.115385,0,1,0,0,1.19231,0, 0.0769231, 0.346154
447.dealII,447.dealII_5206,2,29,0.0689655,0.103448,0.655172,1.62069,0.0689655,0.0344828,1,0,0,1.2069,0, 0.0689655, 0.413793
447.dealII,447.dealII_5207,1,37,0.0540541,0.0540541,0.702703,1.64865,0.0810811,0,1,0,0,1.21622,0, 0.0810811, 0.405405
447.dealII,447.dealII_5208,2,34,0.0588235,0.0882353,0.647059,1.67647,0.0882353,0.0294118,1,0,0,1.17647,0, 0.0294118, 0.382353
